student_id,top_matches
S04477,"[('J01659', np.float64(0.5)), ('J03511', np.float64(0.4348)), ('J01158', np.float64(0.3793)), ('J01154', np.float64(0.3782)), ('J02973', np.float64(0.3763))]"
S04478,"[('J03064', np.float64(0.4013)), ('J04258', np.float64(0.3864)), ('J03263', np.float64(0.3863)), ('J03651', np.float64(0.3661)), ('J00784', np.float64(0.3655))]"
S04479,"[('J04155', np.float64(0.5)), ('J00549', np.float64(0.4219)), ('J04496', np.float64(0.3873)), ('J00516', np.float64(0.3866)), ('J00865', np.float64(0.3794))]"
S04480,"[('J01735', np.float64(0.4417)), ('J03570', np.float64(0.4033)), ('J00054', np.float64(0.4025)), ('J00884', np.float64(0.4016)), ('J04744', np.float64(0.3972))]"
S04481,"[('J02175', np.float64(0.3996)), ('J03684', np.float64(0.3985)), ('J01399', np.float64(0.3654)), ('J04965', np.float64(0.364)), ('J00231', np.float64(0.363))]"
S04482,"[('J03551', np.float64(0.5)), ('J04105', np.float64(0.5)), ('J00977', np.float64(0.4309)), ('J04543', np.float64(0.3771)), ('J03065', np.float64(0.3768))]"
S04483,"[('J01187', np.float64(0.3876)), ('J01886', np.float64(0.3876)), ('J01025', np.float64(0.3873)), ('J03093', np.float64(0.3873)), ('J00430', np.float64(0.387))]"
S04484,"[('J03512', np.float64(0.4327)), ('J03714', np.float64(0.4315)), ('J00864', np.float64(0.3874)), ('J04230', np.float64(0.3865)), ('J04395', np.float64(0.3862))]"
S04485,"[('J03381', np.float64(0.5)), ('J03262', np.float64(0.4005)), ('J04265', np.float64(0.4004)), ('J03753', np.float64(0.363)), ('J04098', np.float64(0.363))]"
S04486,"[('J01992', np.float64(0.4095)), ('J03006', np.float64(0.4095)), ('J01064', np.float64(0.4081)), ('J01915', np.float64(0.3879)), ('J00788', np.float64(0.3662))]"
S04487,"[('J03137', np.float64(0.4253)), ('J04618', np.float64(0.3663)), ('J02563', np.float64(0.3653)), ('J03487', np.float64(0.3651)), ('J03456', np.float64(0.3593))]"
S04488,"[('J01720', np.float64(0.3933)), ('J04296', np.float64(0.373)), ('J03497', np.float64(0.3726)), ('J00033', np.float64(0.3592)), ('J04705', np.float64(0.3501))]"
S04489,"[('J02249', np.float64(0.5)), ('J02745', np.float64(0.5)), ('J02970', np.float64(0.4214)), ('J02558', np.float64(0.384)), ('J02543', np.float64(0.3774))]"
S04490,"[('J01758', np.float64(0.449)), ('J00048', np.float64(0.3987)), ('J03243', np.float64(0.3896)), ('J00699', np.float64(0.3889)), ('J01688', np.float64(0.3889))]"
S04491,"[('J01933', np.float64(0.5)), ('J00650', np.float64(0.4573)), ('J03632', np.float64(0.4024)), ('J02067', np.float64(0.4019)), ('J00382', np.float64(0.3999))]"
S04492,"[('J02160', np.float64(0.4101)), ('J04541', np.float64(0.4029)), ('J04096', np.float64(0.3763)), ('J01194', np.float64(0.3553)), ('J00851', np.float64(0.3442))]"
S04493,"[('J01391', np.float64(0.4099)), ('J04874', np.float64(0.4095)), ('J01788', np.float64(0.409)), ('J03766', np.float64(0.409)), ('J04503', np.float64(0.4086))]"
S04494,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04495,"[('J04369', np.float64(0.5)), ('J04852', np.float64(0.3998)), ('J03486', np.float64(0.3669)), ('J04837', np.float64(0.3653)), ('J03069', np.float64(0.3402))]"
S04496,"[('J00683', np.float64(0.4268)), ('J01787', np.float64(0.4061)), ('J00486', np.float64(0.3736)), ('J02382', np.float64(0.3723)), ('J01273', np.float64(0.3463))]"
S04497,"[('J00273', np.float64(0.5)), ('J04272', np.float64(0.4009)), ('J01144', np.float64(0.3669)), ('J00812', np.float64(0.3388)), ('J01614', np.float64(0.3387))]"
S04498,"[('J01262', np.float64(0.4007)), ('J01025', np.float64(0.3866)), ('J03093', np.float64(0.3866)), ('J00257', np.float64(0.3862)), ('J02692', np.float64(0.3647))]"
S04499,"[('J02759', np.float64(0.5)), ('J03471', np.float64(0.5)), ('J00621', np.float64(0.4328)), ('J02856', np.float64(0.3861)), ('J02549', np.float64(0.3845))]"
S04500,"[('J02799', np.float64(0.5)), ('J02403', np.float64(0.4478)), ('J02460', np.float64(0.4477)), ('J01914', np.float64(0.3777)), ('J01289', np.float64(0.3776))]"
S04501,"[('J04543', np.float64(0.447)), ('J02522', np.float64(0.3988)), ('J01334', np.float64(0.3669)), ('J01746', np.float64(0.3665)), ('J03617', np.float64(0.3656))]"
S04502,"[('J04210', np.float64(0.4095)), ('J02666', np.float64(0.3842)), ('J00529', np.float64(0.3636)), ('J00268', np.float64(0.3609)), ('J03921', np.float64(0.3552))]"
S04503,"[('J04443', np.float64(0.4465)), ('J00293', np.float64(0.4349)), ('J00715', np.float64(0.4349)), ('J04623', np.float64(0.4349)), ('J01837', np.float64(0.3827))]"
S04504,"[('J04775', np.float64(0.5)), ('J02835', np.float64(0.3877)), ('J00346', np.float64(0.3872)), ('J04774', np.float64(0.3867)), ('J00047', np.float64(0.3859))]"
S04505,"[('J02543', np.float64(0.4342)), ('J00903', np.float64(0.3872)), ('J01199', np.float64(0.3867)), ('J01567', np.float64(0.3867)), ('J04663', np.float64(0.3866))]"
S04506,"[('J03753', np.float64(0.5)), ('J03545', np.float64(0.4089)), ('J04201', np.float64(0.3887)), ('J00825', np.float64(0.3881)), ('J03262', np.float64(0.3869))]"
S04507,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04508,"[('J04982', np.float64(0.4018)), ('J01981', np.float64(0.4009)), ('J04512', np.float64(0.3768)), ('J03849', np.float64(0.3758)), ('J00677', np.float64(0.3755))]"
S04509,"[('J04010', np.float64(0.3888)), ('J03109', np.float64(0.3886)), ('J04375', np.float64(0.3782)), ('J01361', np.float64(0.3537)), ('J00667', np.float64(0.3535))]"
S04510,"[('J00599', np.float64(0.5)), ('J00964', np.float64(0.5)), ('J03916', np.float64(0.5)), ('J04008', np.float64(0.4349)), ('J01609', np.float64(0.4339))]"
S04511,"[('J03168', np.float64(0.4332)), ('J01522', np.float64(0.389)), ('J01066', np.float64(0.3559)), ('J04719', np.float64(0.3554)), ('J02128', np.float64(0.355))]"
S04512,"[('J02969', np.float64(0.5)), ('J03682', np.float64(0.386)), ('J02941', np.float64(0.384)), ('J00850', np.float64(0.3775)), ('J01936', np.float64(0.3775))]"
S04513,"[('J01821', np.float64(0.392)), ('J00200', np.float64(0.3708)), ('J03790', np.float64(0.3702)), ('J03569', np.float64(0.3666)), ('J04195', np.float64(0.3646))]"
S04514,"[('J04601', np.float64(0.3869)), ('J00064', np.float64(0.3556)), ('J01067', np.float64(0.3547)), ('J00294', np.float64(0.3546)), ('J04586', np.float64(0.3544))]"
S04515,"[('J02636', np.float64(0.403)), ('J04450', np.float64(0.3965)), ('J01112', np.float64(0.3957)), ('J02772', np.float64(0.378)), ('J02915', np.float64(0.378))]"
S04516,"[('J02821', np.float64(0.5)), ('J01698', np.float64(0.4237)), ('J00519', np.float64(0.4004)), ('J02068', np.float64(0.4004)), ('J00229', np.float64(0.3871))]"
S04517,"[('J00758', np.float64(0.4015)), ('J02681', np.float64(0.4009)), ('J03859', np.float64(0.3888)), ('J04537', np.float64(0.3888)), ('J00455', np.float64(0.3852))]"
S04518,"[('J02200', np.float64(0.4184)), ('J01358', np.float64(0.4096)), ('J01177', np.float64(0.4084)), ('J02465', np.float64(0.4084)), ('J03197', np.float64(0.4084))]"
S04519,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04520,"[('J03601', np.float64(0.5)), ('J02010', np.float64(0.4232)), ('J04600', np.float64(0.3789)), ('J03588', np.float64(0.3787)), ('J02213', np.float64(0.3577))]"
S04521,"[('J04990', np.float64(0.4341)), ('J04751', np.float64(0.4336)), ('J03397', np.float64(0.4318)), ('J00984', np.float64(0.4077)), ('J02660', np.float64(0.407))]"
S04522,"[('J00527', np.float64(0.4315)), ('J03767', np.float64(0.4314)), ('J00224', np.float64(0.3828)), ('J01480', np.float64(0.3757)), ('J01215', np.float64(0.3514))]"
S04523,"[('J01728', np.float64(0.435)), ('J02151', np.float64(0.3899)), ('J03902', np.float64(0.3894)), ('J01394', np.float64(0.3889)), ('J04369', np.float64(0.3879))]"
S04524,"[('J03575', np.float64(0.3918)), ('J04706', np.float64(0.3903)), ('J01100', np.float64(0.3833)), ('J02547', np.float64(0.3455)), ('J00787', np.float64(0.3448))]"
S04525,"[('J01031', np.float64(0.5)), ('J00769', np.float64(0.4476)), ('J03853', np.float64(0.4476)), ('J04558', np.float64(0.4112)), ('J03940', np.float64(0.409))]"
S04526,"[('J00311', np.float64(0.5)), ('J04183', np.float64(0.3888)), ('J04819', np.float64(0.3888)), ('J01516', np.float64(0.3874)), ('J04831', np.float64(0.3871))]"
S04527,"[('J03937', np.float64(0.5)), ('J00454', np.float64(0.3858)), ('J02706', np.float64(0.3588)), ('J02816', np.float64(0.358)), ('J00499', np.float64(0.3573))]"
S04528,"[('J00001', np.float64(0.3903)), ('J04040', np.float64(0.3903)), ('J01003', np.float64(0.3846)), ('J05000', np.float64(0.3631)), ('J03001', np.float64(0.3551))]"
S04529,"[('J02561', np.float64(0.5)), ('J04587', np.float64(0.3607)), ('J01998', np.float64(0.3601)), ('J02564', np.float64(0.3601)), ('J02031', np.float64(0.3473))]"
S04530,"[('J01674', np.float64(0.4183)), ('J02488', np.float64(0.4141)), ('J04680', np.float64(0.4128)), ('J04197', np.float64(0.3906)), ('J03781', np.float64(0.3891))]"
S04531,"[('J03408', np.float64(0.4339)), ('J00579', np.float64(0.3885)), ('J03066', np.float64(0.3872)), ('J03441', np.float64(0.3863)), ('J00704', np.float64(0.3861))]"
S04532,"[('J03476', np.float64(0.4118)), ('J03253', np.float64(0.3943)), ('J01696', np.float64(0.3701)), ('J01131', np.float64(0.3688)), ('J02667', np.float64(0.3688))]"
S04533,"[('J01107', np.float64(0.4168)), ('J02370', np.float64(0.386)), ('J01715', np.float64(0.3857)), ('J00910', np.float64(0.3671)), ('J02414', np.float64(0.3671))]"
S04534,"[('J02288', np.float64(0.4241)), ('J03256', np.float64(0.402)), ('J03934', np.float64(0.3865)), ('J01107', np.float64(0.382)), ('J01610', np.float64(0.38))]"
S04535,"[('J02081', np.float64(0.4474)), ('J02808', np.float64(0.4034)), ('J03167', np.float64(0.3712)), ('J03582', np.float64(0.3695)), ('J01357', np.float64(0.3679))]"
S04536,"[('J02037', np.float64(0.4165)), ('J04950', np.float64(0.3751)), ('J01819', np.float64(0.3733)), ('J04977', np.float64(0.3675)), ('J00563', np.float64(0.3671))]"
S04537,"[('J01395', np.float64(0.5)), ('J01612', np.float64(0.4231)), ('J01649', np.float64(0.4002)), ('J03941', np.float64(0.3956)), ('J02355', np.float64(0.369))]"
S04538,"[('J04967', np.float64(0.5)), ('J01296', np.float64(0.3882)), ('J00471', np.float64(0.3872)), ('J00987', np.float64(0.3849)), ('J04700', np.float64(0.3795))]"
S04539,"[('J01528', np.float64(0.4343)), ('J01144', np.float64(0.4079)), ('J03320', np.float64(0.4075)), ('J01107', np.float64(0.4074)), ('J02596', np.float64(0.4069))]"
S04540,"[('J01059', np.float64(0.402)), ('J04640', np.float64(0.4007)), ('J00732', np.float64(0.3985)), ('J00520', np.float64(0.3984)), ('J01673', np.float64(0.3897))]"
S04541,"[('J01071', np.float64(0.5)), ('J04471', np.float64(0.5)), ('J04712', np.float64(0.4222)), ('J02566', np.float64(0.4012)), ('J03830', np.float64(0.3878))]"
S04542,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04543,"[('J02531', np.float64(0.4229)), ('J04318', np.float64(0.3877)), ('J03704', np.float64(0.3873)), ('J01557', np.float64(0.3859)), ('J02095', np.float64(0.3859))]"
S04544,"[('J00663', np.float64(0.5)), ('J03440', np.float64(0.3995)), ('J03053', np.float64(0.3971)), ('J01090', np.float64(0.396)), ('J02225', np.float64(0.3773))]"
S04545,"[('J00651', np.float64(0.4317)), ('J02257', np.float64(0.4317)), ('J00777', np.float64(0.3535)), ('J01119', np.float64(0.3535)), ('J01845', np.float64(0.3535))]"
S04546,"[('J02773', np.float64(0.4254)), ('J02636', np.float64(0.3869)), ('J00721', np.float64(0.3864)), ('J02850', np.float64(0.3671)), ('J04388', np.float64(0.3666))]"
S04547,"[('J03685', np.float64(0.4361)), ('J03758', np.float64(0.4288)), ('J01500', np.float64(0.4249)), ('J04344', np.float64(0.4019)), ('J03328', np.float64(0.4018))]"
S04548,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04549,"[('J02066', np.float64(0.4302)), ('J04621', np.float64(0.4283)), ('J00920', np.float64(0.4278)), ('J04301', np.float64(0.3994)), ('J03722', np.float64(0.3991))]"
S04550,"[('J00281', np.float64(0.4654)), ('J01178', np.float64(0.3909)), ('J03904', np.float64(0.3833)), ('J01309', np.float64(0.372)), ('J02323', np.float64(0.3623))]"
S04551,"[('J03457', np.float64(0.5)), ('J03631', np.float64(0.5)), ('J04761', np.float64(0.5)), ('J03566', np.float64(0.4296)), ('J03115', np.float64(0.3868))]"
S04552,"[('J00437', np.float64(0.5)), ('J04834', np.float64(0.4091)), ('J00499', np.float64(0.3863)), ('J04333', np.float64(0.3854)), ('J01666', np.float64(0.3847))]"
S04553,"[('J04924', np.float64(0.4633)), ('J02106', np.float64(0.4101)), ('J02755', np.float64(0.4101)), ('J01435', np.float64(0.4083)), ('J01397', np.float64(0.3872))]"
S04554,"[('J01991', np.float64(0.5)), ('J04687', np.float64(0.5)), ('J04701', np.float64(0.5)), ('J04806', np.float64(0.4334)), ('J01140', np.float64(0.4329))]"
S04555,"[('J03857', np.float64(0.4431)), ('J01281', np.float64(0.4184)), ('J02945', np.float64(0.4184)), ('J02259', np.float64(0.3907)), ('J00594', np.float64(0.3848))]"
S04556,"[('J00777', np.float64(0.4253)), ('J03927', np.float64(0.4059)), ('J00603', np.float64(0.4049)), ('J01015', np.float64(0.3997)), ('J03568', np.float64(0.3791))]"
S04557,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04558,"[('J03687', np.float64(0.4313)), ('J01468', np.float64(0.3871)), ('J00147', np.float64(0.3869)), ('J00092', np.float64(0.3862)), ('J00740', np.float64(0.3528))]"
S04559,"[('J01124', np.float64(0.409)), ('J00198', np.float64(0.4081)), ('J00670', np.float64(0.387)), ('J03694', np.float64(0.3865)), ('J00179', np.float64(0.3858))]"
S04560,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04561,"[('J00182', np.float64(0.3855)), ('J00351', np.float64(0.3788)), ('J03821', np.float64(0.3567)), ('J00729', np.float64(0.3566)), ('J01584', np.float64(0.3552))]"
S04562,"[('J04743', np.float64(0.5)), ('J04779', np.float64(0.5)), ('J02555', np.float64(0.4088)), ('J02846', np.float64(0.4084)), ('J00049', np.float64(0.408))]"
S04563,"[('J02177', np.float64(0.4335)), ('J04390', np.float64(0.4326)), ('J01317', np.float64(0.431)), ('J01828', np.float64(0.3864)), ('J03556', np.float64(0.3534))]"
S04564,"[('J00977', np.float64(0.5)), ('J00538', np.float64(0.4321)), ('J01104', np.float64(0.4315)), ('J03551', np.float64(0.4309)), ('J04105', np.float64(0.4309))]"
S04565,"[('J04372', np.float64(0.4494)), ('J03488', np.float64(0.3893)), ('J02039', np.float64(0.3891)), ('J03784', np.float64(0.3886)), ('J02647', np.float64(0.3867))]"
S04566,"[('J01371', np.float64(0.364)), ('J03081', np.float64(0.364)), ('J03739', np.float64(0.3633)), ('J04773', np.float64(0.3554)), ('J04115', np.float64(0.3541))]"
S04567,"[('J00841', np.float64(0.4367)), ('J04762', np.float64(0.3963)), ('J00128', np.float64(0.3902)), ('J04651', np.float64(0.3672)), ('J01023', np.float64(0.352))]"
S04568,"[('J02365', np.float64(0.4437)), ('J01051', np.float64(0.3822)), ('J02938', np.float64(0.3818)), ('J02757', np.float64(0.3814)), ('J01620', np.float64(0.3734))]"
S04569,"[('J02668', np.float64(0.3964)), ('J04080', np.float64(0.3747)), ('J02739', np.float64(0.361)), ('J03850', np.float64(0.3606)), ('J00784', np.float64(0.3604))]"
S04570,"[('J00348', np.float64(0.4325)), ('J02247', np.float64(0.4325)), ('J04092', np.float64(0.4078)), ('J00160', np.float64(0.3763)), ('J03262', np.float64(0.375))]"
S04571,"[('J02461', np.float64(0.3631)), ('J01805', np.float64(0.363)), ('J01312', np.float64(0.3532)), ('J01413', np.float64(0.3532)), ('J03036', np.float64(0.3529))]"
S04572,"[('J02441', np.float64(0.4269)), ('J03590', np.float64(0.4185)), ('J03481', np.float64(0.4061)), ('J01770', np.float64(0.3874)), ('J01612', np.float64(0.3859))]"
S04573,"[('J02824', np.float64(0.387)), ('J04736', np.float64(0.3862)), ('J01399', np.float64(0.3542)), ('J03549', np.float64(0.3524)), ('J01067', np.float64(0.3518))]"
S04574,"[('J00283', np.float64(0.4024)), ('J01672', np.float64(0.3924)), ('J02653', np.float64(0.3762)), ('J04745', np.float64(0.3762)), ('J00711', np.float64(0.3628))]"
S04575,"[('J01713', np.float64(0.5)), ('J00770', np.float64(0.4336)), ('J02746', np.float64(0.4336)), ('J03664', np.float64(0.4077)), ('J03424', np.float64(0.4067))]"
S04576,"[('J00680', np.float64(0.433)), ('J01498', np.float64(0.3766)), ('J02309', np.float64(0.3625)), ('J04015', np.float64(0.3625)), ('J04757', np.float64(0.362))]"
S04577,"[('J03417', np.float64(0.4279)), ('J02123', np.float64(0.4166)), ('J00818', np.float64(0.4135)), ('J02664', np.float64(0.3929)), ('J00936', np.float64(0.3783))]"
S04578,"[('J00015', np.float64(0.3797)), ('J04341', np.float64(0.3789)), ('J00709', np.float64(0.3778)), ('J01666', np.float64(0.3583)), ('J04101', np.float64(0.3579))]"
S04579,"[('J00017', np.float64(0.5)), ('J04499', np.float64(0.3754)), ('J00314', np.float64(0.3625)), ('J00680', np.float64(0.3623)), ('J03115', np.float64(0.3619))]"
S04580,"[('J02617', np.float64(0.5)), ('J04816', np.float64(0.4461)), ('J00295', np.float64(0.4096)), ('J03156', np.float64(0.3795)), ('J01094', np.float64(0.3785))]"
S04581,"[('J02015', np.float64(0.5)), ('J03684', np.float64(0.448)), ('J00068', np.float64(0.434)), ('J04552', np.float64(0.4323)), ('J02384', np.float64(0.4091))]"
S04582,"[('J00036', np.float64(0.4224)), ('J04758', np.float64(0.3848)), ('J04952', np.float64(0.3795)), ('J00201', np.float64(0.3775)), ('J02425', np.float64(0.3775))]"
S04583,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04584,"[('J02420', np.float64(0.3533)), ('J00556', np.float64(0.351)), ('J02999', np.float64(0.3508)), ('J00598', np.float64(0.3359)), ('J04845', np.float64(0.3337))]"
S04585,"[('J01258', np.float64(0.4237)), ('J04170', np.float64(0.4158)), ('J01338', np.float64(0.4118)), ('J03169', np.float64(0.3752)), ('J03804', np.float64(0.3736))]"
S04586,"[('J02952', np.float64(0.4329)), ('J03730', np.float64(0.4098)), ('J00628', np.float64(0.4087)), ('J04436', np.float64(0.3795)), ('J02201', np.float64(0.3763))]"
S04587,"[('J00447', np.float64(0.5)), ('J01104', np.float64(0.4319)), ('J00210', np.float64(0.3873)), ('J00053', np.float64(0.3855)), ('J00260', np.float64(0.3842))]"
S04588,"[('J00143', np.float64(0.44)), ('J00772', np.float64(0.3919)), ('J03294', np.float64(0.3319)), ('J02781', np.float64(0.3311)), ('J03102', np.float64(0.3307))]"
S04589,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04590,"[('J02591', np.float64(0.5)), ('J03009', np.float64(0.5)), ('J03836', np.float64(0.5)), ('J02722', np.float64(0.4323)), ('J04822', np.float64(0.3862))]"
S04591,"[('J00178', np.float64(0.4052)), ('J01009', np.float64(0.3777)), ('J03463', np.float64(0.3725)), ('J00632', np.float64(0.3719)), ('J04431', np.float64(0.3582))]"
S04592,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04593,"[('J01545', np.float64(0.4472)), ('J03022', np.float64(0.4088)), ('J03930', np.float64(0.4081)), ('J02370', np.float64(0.378)), ('J01082', np.float64(0.3778))]"
S04594,"[('J00757', np.float64(0.4118)), ('J00377', np.float64(0.3987)), ('J04135', np.float64(0.3969)), ('J02115', np.float64(0.3963)), ('J04903', np.float64(0.3649))]"
S04595,"[('J00678', np.float64(0.3851)), ('J03112', np.float64(0.3525)), ('J04620', np.float64(0.3523)), ('J00116', np.float64(0.3518)), ('J03402', np.float64(0.3517))]"
S04596,"[('J04979', np.float64(0.4482)), ('J04100', np.float64(0.3905)), ('J00585', np.float64(0.3886)), ('J02076', np.float64(0.3876)), ('J04798', np.float64(0.3876))]"
S04597,"[('J03202', np.float64(0.456)), ('J04437', np.float64(0.4074)), ('J04108', np.float64(0.3859)), ('J00811', np.float64(0.3854)), ('J02608', np.float64(0.366))]"
S04598,"[('J02793', np.float64(0.5)), ('J02608', np.float64(0.447)), ('J00790', np.float64(0.4342)), ('J04858', np.float64(0.4098)), ('J01261', np.float64(0.4075))]"
S04599,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04600,"[('J01031', np.float64(0.4476)), ('J00203', np.float64(0.4242)), ('J00769', np.float64(0.4007)), ('J03853', np.float64(0.4007)), ('J04722', np.float64(0.4002))]"
S04601,"[('J04604', np.float64(0.4185)), ('J02758', np.float64(0.3697)), ('J01508', np.float64(0.3689)), ('J00543', np.float64(0.3658)), ('J04559', np.float64(0.3479))]"
S04602,"[('J01261', np.float64(0.4276)), ('J04161', np.float64(0.4276)), ('J02030', np.float64(0.3649)), ('J03113', np.float64(0.3632)), ('J02793', np.float64(0.3485))]"
S04603,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04604,"[('J01693', np.float64(0.5)), ('J00077', np.float64(0.3993)), ('J00060', np.float64(0.3975)), ('J02488', np.float64(0.3762)), ('J01152', np.float64(0.3757))]"
S04605,"[('J00747', np.float64(0.4041)), ('J02819', np.float64(0.3738)), ('J04993', np.float64(0.3551)), ('J01413', np.float64(0.3545)), ('J02387', np.float64(0.3542))]"
S04606,"[('J04395', np.float64(0.413)), ('J02477', np.float64(0.3908)), ('J01894', np.float64(0.3631)), ('J04546', np.float64(0.3625)), ('J01495', np.float64(0.3475))]"
S04607,"[('J00552', np.float64(0.3919)), ('J03359', np.float64(0.3916)), ('J04921', np.float64(0.3908)), ('J01496', np.float64(0.3821)), ('J01657', np.float64(0.3731))]"
S04608,"[('J02489', np.float64(0.5)), ('J01987', np.float64(0.4671)), ('J02085', np.float64(0.3972)), ('J03319', np.float64(0.3775)), ('J04326', np.float64(0.376))]"
S04609,"[('J02076', np.float64(0.4311)), ('J04798', np.float64(0.4311)), ('J02596', np.float64(0.4091)), ('J01265', np.float64(0.3791)), ('J02741', np.float64(0.3791))]"
S04610,"[('J03288', np.float64(0.5)), ('J00615', np.float64(0.433)), ('J01336', np.float64(0.388)), ('J01208', np.float64(0.3864)), ('J04795', np.float64(0.3541))]"
S04611,"[('J00775', np.float64(0.5)), ('J03749', np.float64(0.4087)), ('J01799', np.float64(0.3848)), ('J03317', np.float64(0.3838)), ('J01082', np.float64(0.3834))]"
S04612,"[('J00779', np.float64(0.4725)), ('J04747', np.float64(0.4014)), ('J01574', np.float64(0.4013)), ('J00465', np.float64(0.3762)), ('J02149', np.float64(0.3602))]"
S04613,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04614,"[('J02044', np.float64(0.3991)), ('J03564', np.float64(0.399)), ('J04935', np.float64(0.3773)), ('J00350', np.float64(0.3771)), ('J01496', np.float64(0.3753))]"
S04615,"[('J02549', np.float64(0.4468)), ('J01325', np.float64(0.4319)), ('J04833', np.float64(0.4319)), ('J03333', np.float64(0.4074)), ('J00340', np.float64(0.3782))]"
S04616,"[('J02169', np.float64(0.3637)), ('J01386', np.float64(0.3623)), ('J00787', np.float64(0.3455)), ('J03088', np.float64(0.3397)), ('J01153', np.float64(0.3376))]"
S04617,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04618,"[('J03481', np.float64(0.5)), ('J01954', np.float64(0.4334)), ('J00630', np.float64(0.3792)), ('J00211', np.float64(0.3789)), ('J04436', np.float64(0.3778))]"
S04619,"[('J03688', np.float64(0.3884)), ('J03354', np.float64(0.3878)), ('J03870', np.float64(0.3869)), ('J02650', np.float64(0.3547)), ('J03731', np.float64(0.3542))]"
S04620,"[('J00041', np.float64(0.5)), ('J04777', np.float64(0.5)), ('J01579', np.float64(0.4414)), ('J00286', np.float64(0.4406)), ('J00173', np.float64(0.4353))]"
S04621,"[('J02792', np.float64(0.4485)), ('J00062', np.float64(0.4331)), ('J03170', np.float64(0.4078)), ('J02245', np.float64(0.3782)), ('J00606', np.float64(0.3758))]"
S04622,"[('J04135', np.float64(0.4239)), ('J04589', np.float64(0.4022)), ('J00341', np.float64(0.3886)), ('J04558', np.float64(0.3867)), ('J01637', np.float64(0.3861))]"
S04623,"[('J01821', np.float64(0.3623)), ('J03927', np.float64(0.3611)), ('J00787', np.float64(0.3453)), ('J02618', np.float64(0.3449)), ('J03869', np.float64(0.3445))]"
S04624,"[('J03902', np.float64(0.4462)), ('J04360', np.float64(0.4315)), ('J03040', np.float64(0.3768)), ('J02137', np.float64(0.3759)), ('J01171', np.float64(0.3756))]"
S04625,"[('J03597', np.float64(0.3866)), ('J03688', np.float64(0.3861)), ('J01323', np.float64(0.3856)), ('J02922', np.float64(0.3856)), ('J03209', np.float64(0.3856))]"
S04626,"[('J03424', np.float64(0.3864)), ('J01659', np.float64(0.3784)), ('J03419', np.float64(0.3783)), ('J01143', np.float64(0.3775)), ('J04382', np.float64(0.357))]"
S04627,"[('J04979', np.float64(0.5)), ('J04100', np.float64(0.4357)), ('J02076', np.float64(0.4325)), ('J04798', np.float64(0.4325)), ('J02415', np.float64(0.3783))]"
S04628,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S04629,"[('J01028', np.float64(0.5)), ('J01884', np.float64(0.4102)), ('J04963', np.float64(0.4006)), ('J02157', np.float64(0.3803)), ('J02754', np.float64(0.3803))]"
S04630,"[('J02089', np.float64(0.5)), ('J02328', np.float64(0.4329)), ('J01889', np.float64(0.4092)), ('J03005', np.float64(0.4092)), ('J00389', np.float64(0.4089))]"
