student_id,rank,job_id,score,missing_skills,missing_count,missing_pct
S03546,1,J01045,0.8515,,0,0.0
S03546,2,J00325,0.8515,,0,0.0
S03546,3,J01587,0.7914,blockchain;customer_support;kubernetes,3,37.5
S03546,4,J03874,0.7599,blockchain;it_support,2,33.33
S03546,5,J00640,0.7321,branding,1,20.0
S03546,6,J02819,0.7175,branding;cybersecurity;python,3,42.86
S03546,7,J00728,0.7161,aws;game_development;sql,3,42.86
S03546,8,J01929,0.711,branding,1,20.0
S03546,9,J03281,0.711,branding,1,20.0
S03546,10,J00993,0.6964,,0,0.0
S03547,1,J04599,0.8063,c++,1,25.0
S03547,2,J00543,0.7977,aws;kubernetes;sound_engineering,3,42.86
S03547,3,J01001,0.7949,blockchain;finance;it_support,3,42.86
S03547,4,J01965,0.7939,branding;ui/ux,2,33.33
S03547,5,J02527,0.7431,customer_support;public_policy,2,40.0
S03547,6,J03490,0.7408,customer_support;it_support,2,40.0
S03547,7,J04604,0.7402,react;sound_engineering,2,40.0
S03547,8,J02831,0.6874,aws;cloud_computing;game_development,3,50.0
S03547,9,J04932,0.6871,kubernetes;public_policy;sound_engineering,3,50.0
S03547,10,J03477,0.6868,branding;customer_support;game_development,3,50.0
S03548,1,J00534,0.7732,sql,1,16.67
S03548,2,J02360,0.7723,kubernetes,1,16.67
S03548,3,J04812,0.7707,aws,1,16.67
S03548,4,J00015,0.7566,,0,0.0
S03548,5,J01155,0.7183,blockchain;robotics,2,28.57
S03548,6,J01027,0.7183,blockchain;robotics,2,28.57
S03548,7,J02679,0.7173,figma;java,2,28.57
S03548,8,J01666,0.7171,robotics;sound_engineering,2,28.57
S03548,9,J03244,0.715,branding;robotics,2,28.57
S03548,10,J00165,0.6777,branding,1,20.0
S03549,1,J02547,0.852,,0,0.0
S03549,2,J00259,0.7805,iot,1,20.0
S03549,3,J02323,0.7256,iot;public_policy,2,33.33
S03549,4,J00858,0.7244,blockchain;java,2,33.33
S03549,5,J02169,0.7242,figma;python,2,33.33
S03549,6,J04455,0.6941,robotics,1,25.0
S03549,7,J01280,0.6913,sound_engineering,1,25.0
S03549,8,J03896,0.6868,tableau,1,25.0
S03549,9,J04849,0.6828,figma;iot;public_policy,3,42.86
S03549,10,J00245,0.6449,,0,0.0
S03550,1,J01700,0.8783,cybersecurity,1,16.67
S03550,2,J04428,0.7896,public_policy,1,16.67
S03550,3,J03167,0.7318,it_support,1,25.0
S03550,4,J04261,0.7317,public_policy,1,20.0
S03550,5,J01939,0.7311,cybersecurity,1,25.0
S03550,6,J00440,0.73,react,1,25.0
S03550,7,J00304,0.7159,aws;java;python,3,42.86
S03550,8,J04465,0.6986,,0,0.0
S03550,9,J04048,0.6972,,0,0.0
S03550,10,J02353,0.6813,aws;blockchain;java;react,4,50.0
S03551,1,J03070,0.7749,it_support;react,2,40.0
S03551,2,J04541,0.7115,branding;figma;sql,3,50.0
S03551,3,J04103,0.7106,branding;robotics;sound_engineering,3,50.0
S03551,4,J00666,0.7102,c++;customer_support;figma,3,50.0
S03551,5,J04074,0.7096,branding;react;robotics,3,50.0
S03551,6,J01174,0.7089,branding;cloud_computing;react,3,50.0
S03551,7,J03973,0.7086,cloud_computing;react;sql,3,50.0
S03551,8,J01310,0.7082,cloud_computing;it_support;react,3,50.0
S03551,9,J00716,0.6703,customer_support,1,33.33
S03551,10,J00692,0.6701,branding,1,33.33
S03552,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S03552,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S03552,3,J01663,0.0,aws;branding;figma,3,100.0
S03552,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S03552,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S03552,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S03552,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S03552,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S03552,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S03552,10,J01671,0.0,animation;customer_support;python,3,100.0
S03553,1,J03955,1.0,,0,0.0
S03553,2,J04465,0.8215,,0,0.0
S03553,3,J01914,0.8188,,0,0.0
S03553,4,J04316,0.7732,branding;python,2,33.33
S03553,5,J00883,0.7713,python;robotics,2,33.33
S03553,6,J01331,0.7713,python;robotics,2,33.33
S03553,7,J04160,0.7709,game_development;sql,2,33.33
S03553,8,J04330,0.7686,ui/ux,1,20.0
S03553,9,J03612,0.7677,blockchain;finance,2,33.33
S03553,10,J02403,0.7345,customer_support,1,25.0
S03554,1,J04801,1.0,,0,0.0
S03554,2,J03810,0.7518,it_support;robotics,2,28.57
S03554,3,J03849,0.7514,branding;robotics,2,28.57
S03554,4,J04590,0.7505,react;sql,2,28.57
S03554,5,J04344,0.7479,finance;tableau,2,28.57
S03554,6,J03052,0.7398,basket_weaving,1,16.67
S03554,7,J00608,0.7241,blockchain,1,20.0
S03554,8,J04526,0.7219,figma,1,20.0
S03554,9,J00629,0.7201,finance,1,20.0
S03554,10,J04637,0.7201,finance,1,20.0
S03555,1,J02567,0.8784,finance,1,16.67
S03555,2,J01805,0.813,customer_support,1,20.0
S03555,3,J02148,0.7348,tableau,1,25.0
S03555,4,J04086,0.7177,blockchain;iot;sql,3,42.86
S03555,5,J03252,0.7155,game_development;ui/ux,2,33.33
S03555,6,J03521,0.7086,finance,1,20.0
S03555,7,J04855,0.6977,,0,0.0
S03555,8,J01792,0.682,animation;blockchain;iot;it_support,4,50.0
S03555,9,J00401,0.6817,iot;sound_engineering,2,40.0
S03555,10,J04002,0.6815,customer_support;finance;iot;kubernetes,4,50.0
S03556,1,J00122,0.802,robotics,1,25.0
S03556,2,J00951,0.8004,aws,1,25.0
S03556,3,J00766,0.792,aws;kubernetes;tableau,3,42.86
S03556,4,J03574,0.7916,animation;public_policy;robotics,3,42.86
S03556,5,J00466,0.7898,c++;java;react,3,42.86
S03556,6,J01372,0.7894,public_policy;react;tableau,3,42.86
S03556,7,J01370,0.7359,branding;kubernetes,2,40.0
S03556,8,J04613,0.7337,customer_support;java,2,40.0
S03556,9,J01048,0.7328,c++;robotics,2,40.0
S03556,10,J01945,0.7325,kubernetes;tableau,2,40.0
S03557,1,J03872,0.8931,c++,1,20.0
S03557,2,J00582,0.893,blockchain,1,20.0
S03557,3,J04723,0.8663,,0,0.0
S03557,4,J00590,0.8142,game_development;iot,2,33.33
S03557,5,J01467,0.8142,c++;python,2,33.33
S03557,6,J00254,0.7521,ai/ml;game_development,2,33.33
S03557,7,J03246,0.752,java,1,25.0
S03557,8,J04440,0.749,data_science,1,25.0
S03557,9,J04800,0.7481,game_development,1,25.0
S03557,10,J01582,0.673,blockchain;robotics,2,40.0
S03558,1,J04196,0.8685,cloud_computing,1,25.0
S03558,2,J02972,0.7819,branding;kubernetes,2,40.0
S03558,3,J02776,0.7109,java;robotics;sound_engineering,3,50.0
S03558,4,J01810,0.6743,robotics,1,33.33
S03558,5,J04003,0.6737,figma,1,33.33
S03558,6,J02352,0.6725,java,1,33.33
S03558,7,J04397,0.6718,data_science,1,33.33
S03558,8,J02375,0.6716,aws,1,33.33
S03558,9,J02490,0.6708,tableau,1,33.33
S03558,10,J03891,0.67,react,1,33.33
S03559,1,J03218,0.7732,iot;tableau,2,40.0
S03559,2,J03962,0.7721,data_science;react,2,40.0
S03559,3,J00740,0.7086,c++;kubernetes;public_policy,3,50.0
S03559,4,J04541,0.708,aws;figma;sql,3,50.0
S03559,5,J04103,0.7071,aws;robotics;sound_engineering,3,50.0
S03559,6,J04122,0.7061,ai/ml;robotics,2,40.0
S03559,7,J04074,0.706,aws;react;robotics,3,50.0
S03559,8,J01174,0.7054,aws;cloud_computing;react,3,50.0
S03559,9,J00751,0.7051,cybersecurity;react;sound_engineering,3,50.0
S03559,10,J04898,0.705,ai/ml;public_policy,2,40.0
S03560,1,J00686,0.8935,,0,0.0
S03560,2,J02491,0.8009,sql,1,20.0
S03560,3,J03368,0.7888,robotics;ui/ux,2,28.57
S03560,4,J01175,0.7745,,0,0.0
S03560,5,J03407,0.7745,,0,0.0
S03560,6,J03283,0.7743,,0,0.0
S03560,7,J00294,0.7329,cloud_computing;it_support,2,33.33
S03560,8,J00652,0.7297,blockchain;data_science,2,33.33
S03560,9,J03970,0.7294,blockchain;sound_engineering,2,33.33
S03560,10,J00802,0.6798,customer_support;kubernetes;react,3,42.86
S03561,1,J00036,0.7743,figma;java,2,40.0
S03561,2,J01470,0.7736,animation;figma,2,40.0
S03561,3,J02175,0.7722,blockchain;data_science,2,40.0
S03561,4,J02639,0.7718,figma;finance,2,40.0
S03561,5,J01399,0.7084,cloud_computing;java;kubernetes,3,50.0
S03561,6,J02977,0.7061,customer_support;python;sound_engineering,3,50.0
S03561,7,J04965,0.7057,cloud_computing;react;sql,3,50.0
S03561,8,J04357,0.7056,figma;it_support;react,3,50.0
S03561,9,J01944,0.7054,iot;react;sql,3,50.0
S03561,10,J04558,0.7036,kubernetes;ui/ux,2,40.0
S03562,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S03562,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S03562,3,J01663,0.0,aws;branding;figma,3,100.0
S03562,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S03562,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S03562,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S03562,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S03562,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S03562,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S03562,10,J01671,0.0,animation;customer_support;python,3,100.0
S03563,1,J00329,1.0,,0,0.0
S03563,2,J01721,0.8459,data_science;sound_engineering,2,33.33
S03563,3,J01561,0.8043,customer_support,1,25.0
S03563,4,J03833,0.803,tableau,1,25.0
S03563,5,J00274,0.7351,cloud_computing;data_science,2,40.0
S03563,6,J02341,0.7347,cloud_computing;python,2,40.0
S03563,7,J00055,0.7338,data_science;sql,2,40.0
S03563,8,J01083,0.6828,branding;sound_engineering;sql,3,50.0
S03563,9,J02130,0.6811,animation;blockchain;sql,3,50.0
S03563,10,J01356,0.6808,branding;c++;react,3,50.0
S03564,1,J01610,0.8953,,0,0.0
S03564,2,J01028,0.8946,,0,0.0
S03564,3,J02926,0.846,iot;tableau,2,33.33
S03564,4,J04388,0.8054,iot,1,25.0
S03564,5,J00002,0.8054,java,1,25.0
S03564,6,J04769,0.7946,customer_support;java;sql,3,42.86
S03564,7,J02954,0.7934,java;public_policy;sql,3,42.86
S03564,8,J03232,0.7923,aws;cloud_computing;sound_engineering,3,42.86
S03564,9,J03934,0.7362,kubernetes;sql,2,40.0
S03564,10,J03983,0.7348,cybersecurity;react,2,40.0
S03565,1,J04666,0.8473,java;kubernetes,2,28.57
S03565,2,J00664,0.8037,customer_support,1,20.0
S03565,3,J02883,0.7763,,0,0.0
S03565,4,J01690,0.776,,0,0.0
S03565,5,J01433,0.7742,,0,0.0
S03565,6,J04074,0.7288,animation;aws,2,33.33
S03565,7,J03040,0.6776,aws;game_development;it_support,3,42.86
S03565,8,J01981,0.6775,ai/ml;customer_support,2,33.33
S03565,9,J00499,0.6751,cybersecurity;iot;it_support,3,42.86
S03565,10,J02287,0.6751,animation,1,25.0
S03566,1,J01059,1.0,,0,0.0
S03566,2,J00239,0.8029,robotics,1,20.0
S03566,3,J00045,0.8029,robotics,1,20.0
S03566,4,J00732,0.8015,kubernetes,1,20.0
S03566,5,J01673,0.7766,,0,0.0
S03566,6,J00770,0.7739,,0,0.0
S03566,7,J02746,0.7739,,0,0.0
S03566,8,J04510,0.7326,branding;kubernetes,2,33.33
S03566,9,J01062,0.7314,figma;react,2,33.33
S03566,10,J03855,0.6814,branding;customer_support;kubernetes,3,42.86
S03567,1,J04766,0.8438,,0,0.0
S03567,2,J02730,0.7569,,0,0.0
S03567,3,J00995,0.719,branding;sql,2,28.57
S03567,4,J01118,0.7172,game_development;it_support,2,28.57
S03567,5,J02642,0.7167,kubernetes;python,2,28.57
S03567,6,J03178,0.7164,animation;cloud_computing,2,28.57
S03567,7,J03145,0.7144,python;sound_engineering,2,28.57
S03567,8,J04593,0.7128,data_science;game_development,2,28.57
S03567,9,J01427,0.7128,data_science;game_development,2,28.57
S03567,10,J04241,0.7121,data_science;python,2,28.57
S03568,1,J04036,0.7626,animation,1,16.67
S03568,2,J04985,0.7589,rocket_science,1,12.5
S03568,3,J04580,0.7423,public_policy;ui/ux,2,25.0
S03568,4,J03358,0.7376,,0,0.0
S03568,5,J03468,0.7325,,0,0.0
S03568,6,J01264,0.6946,sql,1,20.0
S03568,7,J00281,0.6921,cybersecurity,1,20.0
S03568,8,J04351,0.69,cybersecurity,1,20.0
S03568,9,J03175,0.679,animation;cloud_computing;kubernetes,3,37.5
S03568,10,J02662,0.6789,aws;java;kubernetes,3,37.5
S03569,1,J02419,1.0,,0,0.0
S03569,2,J03702,0.7822,customer_support;data_science,2,28.57
S03569,3,J01270,0.7798,blockchain;cybersecurity,2,28.57
S03569,4,J02510,0.7776,aws;game_development,2,28.57
S03569,5,J04325,0.7545,figma,1,16.67
S03569,6,J00023,0.7545,figma,1,16.67
S03569,7,J03053,0.7502,,0,0.0
S03569,8,J02850,0.7484,,0,0.0
S03569,9,J00713,0.7459,,0,0.0
S03569,10,J02071,0.7124,cybersecurity;kubernetes,2,33.33
S03570,1,J01140,0.8671,java,1,25.0
S03570,2,J03922,0.8661,animation,1,25.0
S03570,3,J04736,0.779,java;kubernetes,2,40.0
S03570,4,J04406,0.7766,it_support;public_policy,2,40.0
S03570,5,J04688,0.7763,customer_support;game_development,2,40.0
S03570,6,J01262,0.7758,blockchain;cloud_computing,2,40.0
S03570,7,J01361,0.7075,c++;cybersecurity;python,3,50.0
S03570,8,J00741,0.7072,data_science;game_development;iot,3,50.0
S03570,9,J00667,0.707,c++;iot;react,3,50.0
S03570,10,J02309,0.7048,cloud_computing;ui/ux,2,40.0
S03571,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S03571,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S03571,3,J01663,0.0,aws;branding;figma,3,100.0
S03571,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S03571,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S03571,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S03571,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S03571,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S03571,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S03571,10,J01671,0.0,animation;customer_support;python,3,100.0
S03572,1,J01343,1.0,,0,0.0
S03572,2,J02825,0.7328,figma,1,20.0
S03572,3,J03616,0.7269,animation,1,20.0
S03572,4,J03974,0.7259,python,1,20.0
S03572,5,J00290,0.7255,game_development,1,20.0
S03572,6,J02501,0.7083,,0,0.0
S03572,7,J01200,0.7075,,0,0.0
S03572,8,J02560,0.7066,,0,0.0
S03572,9,J01102,0.7066,,0,0.0
S03572,10,J02459,0.7058,,0,0.0
S03573,1,J02067,1.0,,0,0.0
S03573,2,J03337,0.8944,,0,0.0
S03573,3,J04148,0.8464,blockchain;sql,2,33.33
S03573,4,J03632,0.8043,branding,1,25.0
S03573,5,J01933,0.8038,robotics,1,25.0
S03573,6,J03740,0.8022,branding,1,25.0
S03573,7,J01443,0.7998,blockchain,1,25.0
S03573,8,J04073,0.7997,blockchain,1,25.0
S03573,9,J04829,0.7997,blockchain,1,25.0
S03573,10,J01366,0.7913,cybersecurity;iot;sound_engineering,3,42.86
S03574,1,J01222,0.842,kubernetes,1,25.0
S03574,2,J00841,0.841,sound_engineering,1,25.0
S03574,3,J04651,0.8408,c++,1,25.0
S03574,4,J02259,0.839,c++,1,25.0
S03574,5,J02673,0.7784,cloud_computing;finance,2,40.0
S03574,6,J03201,0.7315,figma;public_policy;sound_engineering,3,50.0
S03574,7,J02060,0.7314,ai/ml;blockchain,2,40.0
S03574,8,J00427,0.7305,blockchain;c++;java,3,50.0
S03574,9,J00569,0.692,animation;figma;game_development;java,4,57.14
S03574,10,J01338,0.6786,game_development;tableau,2,50.0
S03575,1,J02167,0.8683,,0,0.0
S03575,2,J01277,0.8647,,0,0.0
S03575,3,J00823,0.8637,,0,0.0
S03575,4,J04794,0.7565,c++;customer_support;sound_engineering,3,42.86
S03575,5,J01921,0.7525,java,1,25.0
S03575,6,J01241,0.7455,finance,1,25.0
S03575,7,J00582,0.6756,customer_support;figma,2,40.0
S03575,8,J01582,0.6752,figma;robotics,2,40.0
S03575,9,J02824,0.6748,java;kubernetes,2,40.0
S03575,10,J03627,0.6739,cybersecurity;figma,2,40.0
S03576,1,J04555,0.8943,,0,0.0
S03576,2,J04263,0.8943,,0,0.0
S03576,3,J00442,0.8941,,0,0.0
S03576,4,J03287,0.7985,sound_engineering,1,20.0
S03576,5,J01163,0.7985,sound_engineering,1,20.0
S03576,6,J03929,0.7985,sound_engineering,1,20.0
S03576,7,J03920,0.7729,,0,0.0
S03576,8,J00154,0.7321,figma;react,2,33.33
S03576,9,J00419,0.7314,java;react,2,33.33
S03576,10,J01951,0.7314,java;react,2,33.33
S03577,1,J03237,0.8423,c++,1,25.0
S03577,2,J00989,0.7844,java;robotics,2,40.0
S03577,3,J03752,0.737,game_development;iot;sound_engineering,3,50.0
S03577,4,J02115,0.7152,sql,1,25.0
S03577,5,J01374,0.6984,figma;it_support;java;public_policy,4,57.14
S03577,6,J00655,0.6978,aws;cloud_computing;python;robotics,4,57.14
S03577,7,J04729,0.6942,ai/ml;animation;sql,3,50.0
S03577,8,J02099,0.6894,branding;sound_engineering,2,50.0
S03577,9,J00399,0.6795,aws;robotics,2,40.0
S03577,10,J04457,0.6789,c++;cloud_computing,2,40.0
S03578,1,J02655,0.895,,0,0.0
S03578,2,J04469,0.8484,robotics;sound_engineering,2,33.33
S03578,3,J01457,0.8484,robotics;sound_engineering,2,33.33
S03578,4,J03308,0.8051,customer_support,1,25.0
S03578,5,J04722,0.804,branding,1,25.0
S03578,6,J04705,0.7937,branding;figma;finance,3,42.86
S03578,7,J00164,0.7918,animation;blockchain;game_development,3,42.86
S03578,8,J03190,0.7915,blockchain;python;react,3,42.86
S03578,9,J01301,0.7705,,0,0.0
S03578,10,J03852,0.7369,customer_support;robotics,2,40.0
S03579,1,J00102,0.7761,kubernetes,1,16.67
S03579,2,J01113,0.7738,figma,1,16.67
S03579,3,J02290,0.772,cloud_computing,1,16.67
S03579,4,J02996,0.771,cybersecurity,1,16.67
S03579,5,J00596,0.7574,,0,0.0
S03579,6,J01862,0.7554,,0,0.0
S03579,7,J03012,0.717,kubernetes;react,2,28.57
S03579,8,J03610,0.7162,iot;kubernetes,2,28.57
S03579,9,J02576,0.7151,branding;cybersecurity,2,28.57
S03579,10,J01767,0.715,branding;tableau,2,28.57
S03580,1,J04035,0.8561,,0,0.0
S03580,2,J04950,0.7923,,0,0.0
S03580,3,J03804,0.7915,branding;c++;game_development,3,37.5
S03580,4,J00774,0.7612,figma;iot,2,33.33
S03580,5,J00602,0.7587,customer_support;it_support,2,33.33
S03580,6,J01338,0.7327,game_development,1,25.0
S03580,7,J01222,0.7295,cybersecurity,1,25.0
S03580,8,J00574,0.7138,java,1,20.0
S03580,9,J03197,0.7029,,0,0.0
S03580,10,J02465,0.7029,,0,0.0
S03581,1,J01506,0.8691,kubernetes,1,25.0
S03581,2,J02941,0.7071,figma;iot;robotics,3,50.0
S03581,3,J04541,0.705,animation;aws;figma,3,50.0
S03581,4,J02736,0.7047,data_science;figma;tableau,3,50.0
S03581,5,J02236,0.7041,aws;cloud_computing;game_development,3,50.0
S03581,6,J02160,0.6927,aws;rocket_science,2,40.0
S03581,7,J01499,0.6713,kubernetes,1,33.33
S03581,8,J03949,0.6713,kubernetes,1,33.33
S03581,9,J00130,0.6713,kubernetes,1,33.33
S03581,10,J01860,0.6702,robotics,1,33.33
S03582,1,J04041,0.8828,,0,0.0
S03582,2,J03947,0.8828,,0,0.0
S03582,3,J04472,0.7884,python,1,16.67
S03582,4,J00607,0.7824,,0,0.0
S03582,5,J02185,0.7461,data_science;python,2,28.57
S03582,6,J04188,0.746,iot;java,2,28.57
S03582,7,J01404,0.71,robotics,1,16.67
S03582,8,J03957,0.7094,java;python;sql,3,37.5
S03582,9,J04091,0.7081,c++;cloud_computing;data_science,3,37.5
S03582,10,J00789,0.7075,animation;aws;game_development,3,37.5
S03583,1,J01043,1.0,,0,0.0
S03583,2,J00069,1.0,,0,0.0
S03583,3,J03353,1.0,,0,0.0
S03583,4,J03094,0.8944,blockchain,1,25.0
S03583,5,J04212,0.8941,python,1,25.0
S03583,6,J04880,0.8162,iot;react,2,40.0
S03583,7,J02602,0.7583,cloud_computing;figma;java,3,50.0
S03583,8,J00254,0.7582,customer_support;figma;game_development,3,50.0
S03583,9,J00312,0.7551,sql,1,33.33
S03583,10,J04465,0.7532,sound_engineering,1,33.33
S03584,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S03584,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S03584,3,J01663,0.0,aws;branding;figma,3,100.0
S03584,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S03584,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S03584,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S03584,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S03584,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S03584,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S03584,10,J01671,0.0,animation;customer_support;python,3,100.0
S03585,1,J03661,1.0,,0,0.0
S03585,2,J03525,0.8935,,0,0.0
S03585,3,J01161,0.8028,animation,1,25.0
S03585,4,J04741,0.8028,animation,1,25.0
S03585,5,J04566,0.7968,finance,1,25.0
S03585,6,J00791,0.7908,blockchain;robotics;tableau,3,42.86
S03585,7,J04996,0.7789,it_support;origami,2,33.33
S03585,8,J04022,0.7432,c++;figma;ui/ux,3,42.86
S03585,9,J00820,0.7375,data_science;it_support;rocket_science,3,42.86
S03585,10,J00295,0.7363,java;kubernetes,2,40.0
S03586,1,J02207,0.8693,basket_weaving,1,14.29
S03586,2,J01812,0.7772,robotics,1,20.0
S03586,3,J04553,0.7608,,0,0.0
S03586,4,J00075,0.7608,,0,0.0
S03586,5,J01592,0.7437,finance;quantum_mechanics,2,28.57
S03586,6,J02994,0.7192,it_support;python,2,33.33
S03586,7,J02636,0.7183,aws;python,2,33.33
S03586,8,J03609,0.7182,cloud_computing;sql,2,33.33
S03586,9,J04658,0.7173,blockchain;sql,2,33.33
S03586,10,J01083,0.7163,iot;sql,2,33.33
S03587,1,J03668,0.7983,,0,0.0
S03587,2,J03629,0.7594,customer_support;cybersecurity,2,28.57
S03587,3,J03052,0.7576,ai/ml,1,16.67
S03587,4,J01178,0.7325,cybersecurity,1,20.0
S03587,5,J03691,0.7176,animation;branding;java,3,37.5
S03587,6,J04253,0.7176,animation;branding;java,3,37.5
S03587,7,J00741,0.7087,game_development,1,16.67
S03587,8,J00421,0.6943,,0,0.0
S03587,9,J00156,0.6808,animation;sql,2,33.33
S03587,10,J03394,0.6808,java;sql,2,33.33
S03588,1,J04327,0.8051,data_science;finance,2,25.0
S03588,2,J00003,0.7919,iot,1,16.67
S03588,3,J00869,0.7825,,0,0.0
S03588,4,J00123,0.7762,branding,1,14.29
S03588,5,J02594,0.7476,blockchain;robotics,2,28.57
S03588,6,J02518,0.7198,game_development,1,16.67
S03588,7,J01444,0.7114,figma,1,16.67
S03588,8,J00280,0.7095,blockchain;finance;iot,3,37.5
S03588,9,J01648,0.7094,sound_engineering,1,16.67
S03588,10,J02390,0.7068,ai/ml;game_development,2,28.57
S03589,1,J01288,0.8703,customer_support,1,25.0
S03589,2,J00549,0.7781,blockchain;customer_support,2,40.0
S03589,3,J04871,0.7773,cloud_computing;cybersecurity,2,40.0
S03589,4,J02587,0.7773,cloud_computing;cybersecurity,2,40.0
S03589,5,J01655,0.7103,branding;iot;tableau,3,50.0
S03589,6,J03990,0.7095,iot;it_support;tableau,3,50.0
S03589,7,J00613,0.673,customer_support,1,33.33
S03589,8,J00698,0.6729,branding,1,33.33
S03589,9,J04007,0.6718,robotics,1,33.33
S03589,10,J02476,0.6718,robotics,1,33.33
S03590,1,J02616,0.7732,customer_support,1,16.67
S03590,2,J03486,0.7707,sound_engineering,1,16.67
S03590,3,J02295,0.7582,,0,0.0
S03590,4,J02287,0.7582,,0,0.0
S03590,5,J01728,0.7564,,0,0.0
S03590,6,J03362,0.755,,0,0.0
S03590,7,J03040,0.7172,aws;robotics,2,28.57
S03590,8,J00093,0.7144,cybersecurity;figma,2,28.57
S03590,9,J00436,0.7135,aws;iot,2,28.57
S03590,10,J01973,0.7126,c++;data_science,2,28.57
S03591,1,J01856,0.8527,,0,0.0
S03591,2,J02936,0.7825,cloud_computing,1,20.0
S03591,3,J03227,0.7802,c++,1,20.0
S03591,4,J00954,0.7653,customer_support;figma;iot,3,37.5
S03591,5,J03732,0.7256,game_development;iot,2,33.33
S03591,6,J01402,0.724,animation;iot,2,33.33
S03591,7,J02511,0.724,customer_support;finance,2,33.33
S03591,8,J00405,0.6922,robotics,1,25.0
S03591,9,J00178,0.6907,game_development,1,25.0
S03591,10,J01836,0.6902,figma,1,25.0
S03592,1,J01845,1.0,,0,0.0
S03592,2,J01119,1.0,,0,0.0
S03592,3,J02815,0.9142,,0,0.0
S03592,4,J00626,0.8156,,0,0.0
S03592,5,J00108,0.7306,it_support,1,20.0
S03592,6,J03287,0.73,iot,1,20.0
S03592,7,J03929,0.73,iot,1,20.0
S03592,8,J01163,0.73,iot,1,20.0
S03592,9,J02615,0.7296,cloud_computing,1,20.0
S03592,10,J03635,0.7296,cloud_computing,1,20.0
S03593,1,J04326,0.8026,animation;data_science,2,28.57
S03593,2,J00229,0.7756,iot,1,20.0
S03593,3,J01908,0.7727,customer_support,1,20.0
S03593,4,J02079,0.761,,0,0.0
S03593,5,J03006,0.7585,,0,0.0
S03593,6,J01992,0.7585,,0,0.0
S03593,7,J02720,0.7576,,0,0.0
S03593,8,J01452,0.7491,basket_weaving;sql,2,28.57
S03593,9,J03386,0.7204,figma;kubernetes,2,33.33
S03593,10,J04185,0.7188,blockchain;it_support,2,33.33
S03594,1,J02319,1.0,,0,0.0
S03594,2,J04073,0.7917,,0,0.0
S03594,3,J04829,0.7917,,0,0.0
S03594,4,J03740,0.7892,,0,0.0
S03594,5,J02953,0.7518,animation;figma,2,28.57
S03594,6,J02683,0.7247,kubernetes,1,20.0
S03594,7,J01359,0.7247,sound_engineering,1,20.0
S03594,8,J01861,0.7244,cloud_computing,1,20.0
S03594,9,J00504,0.7229,cloud_computing,1,20.0
S03594,10,J04898,0.721,animation,1,20.0
S03595,1,J04585,1.0,,0,0.0
S03595,2,J00763,0.8931,,0,0.0
S03595,3,J04677,0.8931,,0,0.0
S03595,4,J00730,0.7709,,0,0.0
S03595,5,J00972,0.7707,,0,0.0
