student_id,top_matches
S04602,"[('J04161', 0.8551670291146917), ('J01261', 0.8551670291146917), ('J02030', 0.7297504440985648), ('J03113', 0.7263361498438097), ('J02793', 0.6969756166660117)]"
S04603,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04604,"[('J01693', 1.0), ('J00077', 0.7986675930821734), ('J00060', 0.795073968700068), ('J02488', 0.7523049294726951), ('J01152', 0.751394908608129)]"
S04605,"[('J00747', 0.8081936442184499), ('J02819', 0.7475549810821516), ('J04993', 0.7102734122025463), ('J01413', 0.7089622851555736), ('J02387', 0.7083188509843689)]"
S04606,"[('J04395', 0.825989489460212), ('J02477', 0.7815208963160004), ('J01894', 0.726242463318622), ('J04546', 0.7250700408900285), ('J01495', 0.6949988581349615)]"
S04607,"[('J00552', 0.7838044284251934), ('J03359', 0.7832554591283363), ('J04921', 0.7816463376663955), ('J01496', 0.7641761702601908), ('J01657', 0.7461294577250026)]"
S04608,"[('J02489', 1.0), ('J01987', 0.9342247132766253), ('J02085', 0.7944294792941682), ('J03319', 0.7549392315184297), ('J04326', 0.7520457280401256)]"
S04609,"[('J04798', 0.8622160084370935), ('J02076', 0.8622160084370935), ('J02596', 0.81823141696713), ('J01265', 0.758114448562082), ('J02741', 0.758114448562082)]"
S04610,"[('J03288', 1.0), ('J00615', 0.866034446643867), ('J01336', 0.7759192477445394), ('J01208', 0.7727285593255526), ('J04795', 0.7082620156954426)]"
S04611,"[('J00775', 1.0000000000000002), ('J03749', 0.8173961676715575), ('J01799', 0.7695835539022174), ('J03317', 0.7676907815249521), ('J01082', 0.7668768307825005)]"
S04612,"[('J00779', 0.9450768781755626), ('J04747', 0.8028875068437336), ('J01574', 0.8026998554983826), ('J00465', 0.7524567921059773), ('J02149', 0.720429296898486)]"
S04613,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04614,"[('J02044', 0.7981844271502687), ('J03564', 0.7980667392367218), ('J04935', 0.7546859951697326), ('J00350', 0.7542804296869583), ('J01496', 0.7505921976364606)]"
S04615,"[('J02549', 0.8936305874556573), ('J04833', 0.8637326199046959), ('J01325', 0.8637326199046959), ('J03333', 0.8148418208291401), ('J00340', 0.7563021510279654)]"
S04616,"[('J02169', 0.727439533887702), ('J01386', 0.7246756231564043), ('J00787', 0.690966083458093), ('J03088', 0.6793113643194768), ('J01153', 0.6751351658031918)]"
S04617,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04618,"[('J03481', 1.0000000000000002), ('J01954', 0.8668263967983596), ('J00630', 0.7584415308317464), ('J00211', 0.7577433164715903), ('J04436', 0.7556120909143396)]"
S04619,"[('J03688', 0.7768989473502446), ('J03354', 0.7755576692462821), ('J03870', 0.7738159171372501), ('J02650', 0.7094801324359686), ('J03731', 0.7083768861273305)]"
S04620,"[('J04777', 1.0000000000000002), ('J00041', 1.0000000000000002), ('J01579', 0.8827997219711162), ('J00286', 0.8812582263479032), ('J00173', 0.8706458353017527)]"
S04621,"[('J02792', 0.8970756925787047), ('J00062', 0.8662581928573652), ('J03170', 0.8155667762813571), ('J02245', 0.7563636979024642), ('J00606', 0.7516434665248213)]"
S04622,"[('J04135', 0.8477548858434996), ('J04589', 0.8043710159843972), ('J00341', 0.7772928653516435), ('J04558', 0.7733086900248899), ('J01637', 0.7722640598764615)]"
S04623,"[('J01821', 0.7245525894002646), ('J03927', 0.7222841144019185), ('J00787', 0.690517978709832), ('J02618', 0.6898269125664445), ('J03869', 0.6889347815459297)]"
S04624,"[('J03902', 0.8923124185765234), ('J04360', 0.8629575272029105), ('J03040', 0.7536163165341089), ('J02137', 0.7517506017137326), ('J01171', 0.7511736396250753)]"
S04625,"[('J03597', 0.7732535666527793), ('J03688', 0.7722431269750262), ('J02922', 0.7712518189639738), ('J03329', 0.7711886225086556), ('J01323', 0.7711886225086556)]"
S04626,"[('J03424', 0.772740396282345), ('J01659', 0.7567259875251259), ('J03419', 0.7565150215383707), ('J01143', 0.754939523809812), ('J04382', 0.7139530555909488)]"
S04627,"[('J04979', 1.0000000000000002), ('J04100', 0.8713802532686067), ('J02076', 0.8649081678985738), ('J04798', 0.8649081678985738), ('J02415', 0.7565594898449969)]"
S04628,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04629,"[('J01028', 1.0000000000000002), ('J01884', 0.8204957843641071), ('J04963', 0.8011371031486827), ('J02157', 0.7605577640117939), ('J02754', 0.7605170576787976)]"
S04630,"[('J02089', 1.0000000000000002), ('J02328', 0.8657868201313742), ('J03005', 0.818424282620471), ('J01889', 0.818424282620471), ('J00389', 0.8177970487735287)]"
S04631,"[('J04413', 1.0000000000000002), ('J01268', 0.8944337254077684), ('J01149', 0.8295079581542476), ('J03219', 0.7755305789116459), ('J02914', 0.7755305789116459)]"
S04632,"[('J03311', 0.7492768717295201), ('J03181', 0.749200964511717), ('J01659', 0.7458563492173418), ('J01596', 0.6757544231721979), ('J04912', 0.6754989467014874)]"
S04633,"[('J00015', 1.0), ('J00534', 0.8187610182954556), ('J04341', 0.7554812526570827), ('J00709', 0.7504947750045003), ('J04995', 0.7488274807336409)]"
S04634,"[('J03721', 0.8696195950748341), ('J03017', 0.7954088942248461), ('J02968', 0.7579962348211863), ('J03880', 0.7571779994761326), ('J00693', 0.755876820466381)]"
S04635,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04636,"[('J03307', 1.0), ('J01419', 1.0), ('J02598', 0.7739899999935033), ('J01204', 0.7683436822342717), ('J01706', 0.7068574550729475)]"
S04637,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04638,"[('J03971', 0.8034310950902116), ('J04125', 0.8034310950902116), ('J02608', 0.8022293907388302), ('J00125', 0.7967817460572121), ('J04029', 0.7764940695813314)]"
S04639,"[('J01840', 0.8916356278320606), ('J01478', 0.8428995173288986), ('J01821', 0.8261925417609287), ('J01795', 0.7785204097419476), ('J00984', 0.7306195296225906)]"
S04640,"[('J04676', 0.7483950417907064), ('J04514', 0.7338173474074979), ('J03837', 0.7177700637825206), ('J02676', 0.7152633438795), ('J04138', 0.6921105486854656)]"
S04641,"[('J00825', 1.0000000000000002), ('J04201', 0.8585544224516612), ('J04739', 0.8495775818348509), ('J04301', 0.8031423058340742), ('J03722', 0.8026902028930041)]"
S04642,"[('J00254', 0.7998594495417025), ('J03294', 0.7494184531866539), ('J00378', 0.7484824411274383), ('J02910', 0.7477771273636363), ('J04080', 0.7471786231397362)]"
S04643,"[('J04323', 1.0000000000000002), ('J02488', 0.7997577780075461), ('J01109', 0.7726888738037412), ('J03674', 0.7587035363719964), ('J00850', 0.7514299316571852)]"
S04644,"[('J04402', 0.8488694218238715), ('J00856', 0.7812862497329429), ('J04997', 0.7769611804851716), ('J00500', 0.7627506020650869), ('J01720', 0.761775529168183)]"
S04645,"[('J00552', 0.8239157903576563), ('J02441', 0.718827919617048), ('J03359', 0.693812105934489), ('J00541', 0.6920641437897073), ('J04963', 0.6910997651325476)]"
S04646,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04647,"[('J01475', 0.77899794338014), ('J02294', 0.77695196224207), ('J02190', 0.7447489295349862), ('J02063', 0.7419130455502231), ('J02628', 0.7362838750964682)]"
S04648,"[('J03819', 0.729231360708076), ('J00994', 0.6982383650572284), ('J00976', 0.6962425435288511), ('J00450', 0.6936937820695523), ('J01159', 0.6927654397155236)]"
S04649,"[('J00865', 0.8960001918476885), ('J03964', 0.798820045383306), ('J02352', 0.7759103895920658), ('J01673', 0.7729333555905911), ('J00365', 0.7286747012927361)]"
S04650,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04651,"[('J00693', 1.0), ('J02985', 0.8682682691248854), ('J04642', 0.8011330048114149), ('J04654', 0.7566405555789838), ('J03585', 0.7565342501352853)]"
S04652,"[('J01569', 0.9120813115901232), ('J00298', 0.893127719863383), ('J02825', 0.8002505399979916), ('J02864', 0.799547523308555), ('J02765', 0.7979365153908504)]"
S04653,"[('J01569', 1.0), ('J00344', 0.8196676649514693), ('J00298', 0.8146051021504905), ('J04682', 0.8138102105651884), ('J02825', 0.7298935621220726)]"
S04654,"[('J04573', 1.0), ('J03496', 1.0), ('J03963', 1.0), ('J04226', 0.8704422552743171), ('J00046', 0.7784850652276185)]"
S04655,"[('J04362', 0.7176720568145539), ('J02698', 0.7172172784316602), ('J02578', 0.7164160976267631), ('J01829', 0.7161539470576977), ('J00340', 0.7151613803278312)]"
S04656,"[('J03858', 0.8043033508514171), ('J01763', 0.800293768843624), ('J00523', 0.800293768843624), ('J03975', 0.8000774078244731), ('J03863', 0.8000774078244731)]"
S04657,"[('J02246', 0.8169356209227094), ('J02376', 0.7581000931491453), ('J00998', 0.7542729206785068), ('J03972', 0.7515331518953787), ('J02783', 0.7500890883023691)]"
S04658,"[('J01191', 0.8346153257427816), ('J00713', 0.8047276565233743), ('J01330', 0.8024638282724073), ('J00503', 0.8024061152186237), ('J02850', 0.802015735623392)]"
S04659,"[('J00239', 0.7773594662804802), ('J00045', 0.7773594662804802), ('J01556', 0.7766391471972672), ('J01059', 0.7765671059732837), ('J01291', 0.7092463805914377)]"
S04660,"[('J02182', 0.8469842349666252), ('J00161', 0.7712159835929192), ('J04561', 0.7712159835929192), ('J04713', 0.7619597790940851), ('J03168', 0.7612413006965291)]"
S04661,"[('J00737', 1.0000000000000002), ('J01229', 0.8029448600544166), ('J02296', 0.8026359811622444), ('J04692', 0.7755251088963658), ('J00345', 0.7736644987576237)]"
S04662,"[('J00809', 0.8655094875991748), ('J03231', 0.8620823322109835), ('J02376', 0.7543909608976133), ('J04955', 0.7533266818549047), ('J01680', 0.7528526641789492)]"
S04663,"[('J00800', 0.9284580847700958), ('J04580', 0.8439377908616803), ('J01070', 0.8112452556036599), ('J04224', 0.7829055130398663), ('J02031', 0.7822624566690461)]"
S04664,"[('J00976', 0.743478521524059), ('J03038', 0.7426277695365837), ('J02406', 0.6919976129915872), ('J04787', 0.691948839317255), ('J03774', 0.6864587819214791)]"
S04665,"[('J02131', 0.8812858813595421), ('J02434', 0.7930664402193908), ('J03901', 0.7546220458232121), ('J03387', 0.7541487813505622), ('J03141', 0.7541487813505622)]"
S04666,"[('J00704', 0.7751254078524716), ('J02738', 0.7080171646594862), ('J04229', 0.6728422943409963), ('J03961', 0.6728422943409963), ('J02339', 0.6726690684137868)]"
S04667,"[('J00941', 1.0), ('J02332', 0.8026571905099373), ('J00524', 0.791153526170945), ('J01056', 0.7731040510428875), ('J01578', 0.7522522490905869)]"
S04668,"[('J04196', 0.8647723108675212), ('J00704', 0.778434356385463), ('J00191', 0.7782395167498128), ('J02025', 0.7755490696374981), ('J04373', 0.7755490696374981)]"
S04669,"[('J01914', 0.814918557973068), ('J02467', 0.8147136519203958), ('J03612', 0.7748426770883378), ('J01312', 0.7738706205798965), ('J02860', 0.7737072954857146)]"
S04670,"[('J02955', 1.0000000000000002), ('J03917', 0.8062559303924242), ('J00806', 0.7967202466265436), ('J00337', 0.7899322535041002), ('J00155', 0.7552715335474757)]"
S04671,"[('J00504', 0.818830306168906), ('J01861', 0.817603636942933), ('J03704', 0.8167155633653206), ('J01359', 0.8161201214189127), ('J01664', 0.7557837703898765)]"
S04672,"[('J02975', 1.0), ('J03676', 0.8471705181721167), ('J03310', 0.771125697052546), ('J00931', 0.753874947178207), ('J03015', 0.753874947178207)]"
S04673,"[('J03094', 0.846503835391104), ('J04006', 0.8000812137151532), ('J03342', 0.7995292836002929), ('J03353', 0.757135960571242), ('J00069', 0.757135960571242)]"
S04674,"[('J03811', 0.7486047657321275), ('J01803', 0.7486047657321275), ('J01258', 0.7443442398236276), ('J00602', 0.7157672995192974), ('J02391', 0.6871733939730906)]"
S04675,"[('J00661', 1.0000000000000002), ('J04714', 1.0000000000000002), ('J00939', 0.8623845826202733), ('J03775', 0.7749616513496297), ('J04419', 0.7744569091784415)]"
S04676,"[('J00861', 0.8686686800258997), ('J01309', 0.8667765934397105), ('J02412', 0.7742529696627453), ('J01067', 0.7109953052063098), ('J02260', 0.7109029444080164)]"
S04677,"[('J04667', 1.0), ('J04518', 0.8014662660472776), ('J04974', 0.8003625060330828), ('J01835', 0.774225905168026), ('J02761', 0.7731828730367577)]"
S04678,"[('J01079', 0.7274978041437524), ('J00151', 0.7116358539433477), ('J03365', 0.7099408216748063), ('J02750', 0.7084305410226448), ('J03188', 0.707757356520752)]"
S04679,"[('J03812', 1.0000000000000002), ('J02459', 0.8661953546752995), ('J03868', 0.7525760072910773), ('J02446', 0.7488227876176808), ('J01917', 0.7465333133145166)]"
S04680,"[('J04823', 1.0000000000000002), ('J01649', 0.9165688495831459), ('J01142', 0.8665752776178279), ('J00592', 0.8343336978093077), ('J03862', 0.8220662790106446)]"
S04681,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04682,"[('J01995', 0.8003374065135491), ('J03142', 0.7997198578443125), ('J00056', 0.7771423986932684), ('J02254', 0.7768865989687358), ('J02988', 0.7752693944976143)]"
S04683,"[('J03783', 0.8487625794965585), ('J04403', 0.8487625794965585), ('J04567', 0.8055285098112258), ('J00066', 0.8034988873196521), ('J02569', 0.7754558514576354)]"
S04684,"[('J01810', 0.8673886223443399), ('J02776', 0.8174035927388124), ('J03131', 0.7586439395637715), ('J04196', 0.7553272306685801), ('J02784', 0.7533286006985487)]"
S04685,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04686,"[('J02461', 0.8073243918343311), ('J01076', 0.8073084027179348), ('J01984', 0.7328075756075436), ('J02563', 0.7312951071827956), ('J04036', 0.6837073955224057)]"
S04687,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04688,"[('J04348', 0.8138814376024573), ('J02698', 0.7704856030721632), ('J01711', 0.7319744381770317), ('J01123', 0.7109472228997286), ('J04851', 0.7087202151970386)]"
S04689,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04690,"[('J01458', 0.755103733763313), ('J00310', 0.7519455901616583), ('J02785', 0.7495373502548007), ('J02675', 0.74754751495598), ('J04567', 0.7045878739798135)]"
S04691,"[('J04229', 0.8675044585283609), ('J03961', 0.8675044585283609), ('J00899', 0.860440935971508), ('J04659', 0.7519571592907999), ('J02973', 0.7502559982300503)]"
S04692,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04693,"[('J03377', 0.896958771577089), ('J03343', 0.896958771577089), ('J03557', 0.896958771577089), ('J00296', 0.8635411116835975), ('J03996', 0.8153141272826145)]"
S04694,"[('J04231', 0.8042668990673537), ('J04732', 0.8034229138787711), ('J01970', 0.8011074553498986), ('J03802', 0.7778652265619673), ('J01982', 0.7752911647379331)]"
S04695,"[('J01509', 0.8657641508680042), ('J01140', 0.8647937408768591), ('J01797', 0.7771937360854504), ('J04736', 0.776940438283199), ('J01217', 0.7745501438557286)]"
S04696,"[('J04845', 1.0000000000000002), ('J00380', 0.8646762665815398), ('J00759', 0.864587964679019), ('J01097', 0.7742128919150096), ('J00901', 0.7731680263152726)]"
S04697,"[('J04300', 0.8687841923265845), ('J01899', 0.8647348272964592), ('J02970', 0.7733958153518946), ('J01326', 0.771463655437469), ('J01235', 0.7056645632951019)]"
S04698,"[('J02418', 0.8686543145863233), ('J02085', 0.7947570734272179), ('J02489', 0.7526239201175969), ('J00240', 0.7521092190332486), ('J01428', 0.7520183784249644)]"
S04699,"[('J02624', 0.8934639763070287), ('J04483', 0.8288065349978722), ('J04146', 0.7775716923724156), ('J02548', 0.7766054852212977), ('J01354', 0.7684686464024784)]"
S04700,"[('J03718', 0.8480846090043612), ('J03761', 0.7738957110794882), ('J03802', 0.7738115540091806), ('J00055', 0.7735353591878484), ('J02632', 0.7727346877288052)]"
S04701,"[('J00987', 0.9107942878285293), ('J03825', 0.8981211199060427), ('J03083', 0.8289953131838802), ('J00732', 0.7987899781070673), ('J00357', 0.7956953068816999)]"
S04702,"[('J03799', 0.8409563529985005), ('J03769', 0.7994363809271882), ('J04177', 0.7994363809271882), ('J00228', 0.742911193668492), ('J01486', 0.6939580636240391)]"
S04703,"[('J02641', 0.756276920571858), ('J04306', 0.7012814357755346), ('J02615', 0.6766649545409223), ('J03635', 0.6766649545409223), ('J02354', 0.6766384506095587)]"
S04704,"[('J02886', 0.8936875951676432), ('J03703', 0.7784297196826409), ('J03130', 0.7784297196826409), ('J03100', 0.7770376330711083), ('J03978', 0.7336735448377402)]"
S04705,"[('J01166', 0.7410234453791318), ('J03632', 0.7016183541653025), ('J00936', 0.6797510499464124), ('J02212', 0.6737189461904728), ('J00112', 0.6729658407138519)]"
S04706,"[('J02381', 1.0), ('J02760', 0.8664935571600303), ('J00896', 0.7554630687095399), ('J01168', 0.7528318042762273), ('J02658', 0.7504704603608738)]"
S04707,"[('J04198', 0.8647805903954572), ('J03767', 0.8641238191613692), ('J02205', 0.7731812324871709), ('J04531', 0.7725882969352004), ('J00219', 0.7725882969352004)]"
S04708,"[('J02245', 0.9255121855829144), ('J00209', 0.8340500165327297), ('J01099', 0.8327640937047296), ('J03560', 0.8181653811991038), ('J01078', 0.7303689364112282)]"
S04709,"[('J04093', 1.0000000000000002), ('J03992', 0.8666834306577157), ('J00089', 0.756844570370075), ('J01299', 0.7561119416043436), ('J00596', 0.7535099859464103)]"
S04710,"[('J02898', 0.9145606392592479), ('J03709', 0.871383073361527), ('J01984', 0.8446391908350129), ('J03600', 0.7458726429896343), ('J03790', 0.7456265540437846)]"
S04711,"[('J04589', 1.0), ('J04175', 0.8683144777363627), ('J01137', 0.8674464326235952), ('J03848', 0.8282254955934918), ('J04330', 0.8081405797550248)]"
S04712,"[('J01134', 0.7520756064878046), ('J03455', 0.7477057345370262), ('J01724', 0.7473610692508801), ('J02283', 0.6740110827846765), ('J02922', 0.6726673135478297)]"
S04713,"[('J00734', 0.8236607046656773), ('J01226', 0.7770777009907733), ('J04442', 0.7402940279656466), ('J00810', 0.7398106135496906), ('J00983', 0.739718319649898)]"
S04714,"[('J02791', 0.7990303090299823), ('J03407', 0.7782782214332762), ('J01175', 0.7782782214332762), ('J00216', 0.7752765017696097), ('J00007', 0.7752765017696097)]"
S04715,"[('J00897', 0.8221095947513524), ('J03744', 0.8195980557412671), ('J01198', 0.7605002333009252), ('J04427', 0.7591339875418547), ('J03103', 0.7579644648416323)]"
S04716,"[('J02753', 1.0000000000000004), ('J00595', 0.7697006880237592), ('J01647', 0.7697006880237592), ('J04251', 0.7697006880237592), ('J03465', 0.7697006880237592)]"
S04717,"[('J04777', 1.0000000000000002), ('J00041', 1.0000000000000002), ('J01579', 0.8827997219711162), ('J00286', 0.8812582263479032), ('J00173', 0.8706458353017527)]"
S04718,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04719,"[('J00471', 1.0), ('J00932', 0.8172583723619187), ('J00494', 0.8172177448536034), ('J03615', 0.8168859171893165), ('J04967', 0.7743318369384413)]"
S04720,"[('J00412', 0.7980614747173821), ('J00154', 0.7319611621927216), ('J00419', 0.7313099362318338), ('J01951', 0.7313099362318338), ('J03182', 0.7299433237653694)]"
S04721,"[('J02135', 1.0), ('J00875', 0.895171450562274), ('J02959', 0.895171450562274), ('J00887', 0.8919296204730799), ('J00813', 0.8647021584775598)]"
S04722,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04723,"[('J04877', 1.0), ('J03840', 1.0), ('J04624', 0.8611845941546961), ('J03377', 0.775801531922808), ('J03557', 0.775801531922808)]"
S04724,"[('J03677', 0.895774119574188), ('J01060', 0.8471003680969729), ('J04100', 0.7769882901492454), ('J04922', 0.7752359089846925), ('J03100', 0.7750789560132594)]"
S04725,"[('J02033', 1.0), ('J02497', 0.8051427209105432), ('J04998', 0.8043790885402827), ('J04660', 0.7915874952295631), ('J03567', 0.7553112461255279)]"
S04726,"[('J02397', 0.8003480363236908), ('J02244', 0.7997796771155404), ('J04146', 0.7746981000589604), ('J03648', 0.7330246320208085), ('J03565', 0.731065775132224)]"
S04727,"[('J00328', 0.8028551658834353), ('J04039', 0.7914485492440118), ('J00727', 0.7514503948825835), ('J04732', 0.7491055194640597), ('J04153', 0.7484549076081697)]"
S04728,"[('J03267', 1.0), ('J03346', 0.7544054072961938), ('J02545', 0.7524273594903176), ('J02698', 0.7178455091932762), ('J04333', 0.7172322210494922)]"
S04729,"[('J04881', 0.8663023671740849), ('J00269', 0.8663023671740849), ('J01555', 0.8648958728346275), ('J02522', 0.7759330198892379), ('J03999', 0.7088558453469562)]"
S04730,"[('J02317', 0.8800914133499933), ('J01527', 0.8539039015805757), ('J04281', 0.8539039015805757), ('J02769', 0.8539039015805757), ('J03490', 0.7277533102722732)]"
S04731,"[('J04795', 0.8308408622044472), ('J01505', 0.8183063788973103), ('J00748', 0.8159665718857375), ('J00425', 0.8153657948459344), ('J04865', 0.8146355664582858)]"
S04732,"[('J04897', 0.8665792306693336), ('J03639', 0.8665792306693336), ('J02589', 0.8657495525827407), ('J03736', 0.8657495525827407), ('J03870', 0.7768951210555259)]"
S04733,"[('J03244', 0.8472665317331849), ('J04311', 0.8003885589095309), ('J02346', 0.8002304341489133), ('J00245', 0.7780322660024589), ('J01123', 0.7762754546460359)]"
S04734,"[('J03421', 0.8493360707465553), ('J04847', 0.8493360707465553), ('J03039', 0.84869964093476), ('J04839', 0.8480963975330482), ('J01607', 0.835434011781805)]"
S04735,"[('J03938', 0.8173457413956065), ('J04747', 0.8154227790773971), ('J00589', 0.7571063086332873), ('J03671', 0.7570236540188952), ('J00361', 0.7570236540188952)]"
S04736,"[('J00730', 1.0), ('J04585', 0.7709340584087031), ('J00109', 0.7054796188791348), ('J04247', 0.7039794838983784), ('J00740', 0.7021590086326094)]"
S04737,"[('J02854', 0.8425914782626364), ('J01502', 0.799691716816006), ('J02598', 0.7967980870099785), ('J03469', 0.7782112665075915), ('J04089', 0.7718087710445242)]"
S04738,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04739,"[('J03945', 1.0000000000000002), ('J01723', 1.0000000000000002), ('J01098', 0.7760698537878616), ('J04027', 0.7750277635345777), ('J02805', 0.7709248024552783)]"
S04740,"[('J03747', 0.8329565584559957), ('J03520', 0.7798256975362422), ('J03559', 0.7224353917871207), ('J01454', 0.7206550596688528), ('J02275', 0.6882257318350998)]"
S04741,"[('J03375', 1.0000000000000002), ('J01385', 1.0000000000000002), ('J01830', 0.912453191718566), ('J03634', 0.8341638025586169), ('J00291', 0.7696289167293209)]"
S04742,"[('J00672', 1.0000000000000002), ('J03054', 1.0000000000000002), ('J03834', 0.8661708611732954), ('J03604', 0.7726819873506082), ('J03404', 0.7715661669503499)]"
S04743,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04744,"[('J03664', 0.8179150705523021), ('J03436', 0.7508828700702491), ('J03825', 0.7501893189997249), ('J00421', 0.749610354152295), ('J02289', 0.7492311881300547)]"
S04745,"[('J02132', 0.8628990231446133), ('J01944', 0.8152447627010808), ('J04560', 0.751937736503128), ('J01764', 0.7504964609059621), ('J02521', 0.6733322875271947)]"
S04746,"[('J01777', 1.0), ('J04507', 0.8953284566530864), ('J01418', 0.8685430549279974), ('J00491', 0.8685430549279974), ('J02751', 0.8683198207588435)]"
S04747,"[('J04333', 1.0000000000000002), ('J01716', 0.7722508116106686), ('J00437', 0.7707646413453286), ('J04674', 0.7575830396666324), ('J04834', 0.7568573810904962)]"
S04748,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04749,"[('J02981', 1.0), ('J03960', 0.7729742389567827), ('J02473', 0.7541713740291812), ('J03918', 0.73490568837215), ('J04076', 0.7337723752471106)]"
S04750,"[('J00257', 1.0000000000000002), ('J03441', 0.7738124715295546), ('J03410', 0.7735626647299565), ('J03979', 0.7728057276466213), ('J04222', 0.772336406444137)]"
S04751,"[('J04504', 0.8340338857655382), ('J04858', 0.8336431635632684), ('J02436', 0.7703555977375248), ('J04238', 0.7703002927413334), ('J00448', 0.7683172401087214)]"
S04752,"[('J04426', 0.8036221346634038), ('J04512', 0.7507820879602318), ('J03342', 0.7502415487848466), ('J03813', 0.7495896945501109), ('J04480', 0.7483643997121762)]"
S04753,"[('J01353', 0.8644503751274606), ('J04420', 0.7543619073823755), ('J03408', 0.7531752694002404), ('J03855', 0.7527490076436089), ('J03222', 0.7516713736772348)]"
S04754,"[('J04988', 0.7703714805834764), ('J04619', 0.7335599827653251), ('J01489', 0.7285304485525859), ('J02210', 0.7102120593549283), ('J04701', 0.7098807501609934)]"
S04755,"[('J02883', 0.7761538799426131), ('J01138', 0.772903650189671), ('J00701', 0.772903650189671), ('J00383', 0.7321780810246034), ('J04657', 0.7321780810246034)]"
S04756,"[('J01924', 0.8026429472619555), ('J00249', 0.7772264303269992), ('J00930', 0.7745448140507059), ('J02888', 0.7740691570440288), ('J04162', 0.7713256924335679)]"
S04757,"[('J01899', 1.0000000000000002), ('J03984', 0.868055314123818), ('J03397', 0.8642646003885922), ('J00654', 0.8133330776235883), ('J00208', 0.7546947151804035)]"
S04758,"[('J00579', 0.798831802194503), ('J02909', 0.7844492135818348), ('J02805', 0.7770553027491927), ('J04630', 0.7292267533183641), ('J04239', 0.7289208056136561)]"
S04759,"[('J00848', 0.7744742538742686), ('J04923', 0.7700877179839448), ('J03061', 0.7688789549911313), ('J01163', 0.7360002007754981), ('J03287', 0.7360002007754981)]"
S04760,"[('J04835', 1.0000000000000002), ('J04143', 1.0000000000000002), ('J03430', 0.8188349165101009), ('J04081', 0.8188115844918776), ('J04458', 0.7600349642386666)]"
S04761,"[('J03914', 0.8673507866205837), ('J04372', 0.8672209909576378), ('J03965', 0.7126354380475192), ('J02525', 0.7121905651477657), ('J04915', 0.7121905651477657)]"
S04762,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S04763,"[('J04734', 0.8090174465231054), ('J01184', 0.805927827061245), ('J00575', 0.8053599331535157), ('J02160', 0.7413327644045017), ('J03792', 0.6873304299291267)]"
S04764,"[('J03298', 0.8676841560114672), ('J02825', 0.7782519653097913), ('J04149', 0.7781055585636037), ('J03649', 0.7127333244258206), ('J01343', 0.7114441933814211)]"
S04765,"[('J00844', 0.7586952191497528), ('J00547', 0.7552804696738579), ('J04674', 0.7546745479124115), ('J04105', 0.7535842773072683), ('J03551', 0.7535842773072683)]"
S04766,"[('J02603', 0.7775111429454779), ('J01718', 0.7760702490286984), ('J04211', 0.7114059543738943), ('J03106', 0.7114039624364732), ('J00821', 0.7113123263224281)]"
S04767,"[('J01974', 0.8741696265140976), ('J01245', 0.8022443135806477), ('J04705', 0.7538763897017099), ('J01365', 0.7530048201201278), ('J00658', 0.7505722894954275)]"
